timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1725808962610,103,/get_method,200,OK,Thread Group 1-25,text,true,,167,149,29,29,http://162.55.220.72:5007/get_method?name=Rus&age=38,103,0,42
1725808962611,104,/user_info_2,200,OK,Thread Group 1-20,text,true,,469,795,29,29,http://162.55.220.72:5007/user_info_2,104,0,44
1725808962622,93,/object_info_1,200,OK,Thread Group 1-11,text,true,,228,162,29,29,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,93,0,42
1725808962626,90,/user_info_3,200,OK,Thread Group 1-16,text,true,,369,246,29,29,http://162.55.220.72:5007/user_info_3,90,0,41
1725808962639,95,/object_info_2,200,OK,Thread Group 1-6,text,true,,488,164,31,31,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,95,0,43
1725808962640,94,/user_info_3,200,OK,Thread Group 1-17,text,true,,369,246,31,31,http://162.55.220.72:5007/user_info_3,94,0,43
1725808962640,94,/get_method,200,OK,Thread Group 1-26,text,true,,167,149,31,31,http://162.55.220.72:5007/get_method?name=Rus&age=38,94,0,42
1725808962634,100,/object_info_3,200,OK,Thread Group 1-1,text,true,,524,164,31,31,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,100,0,43
1725808962640,94,/object_info_2,200,OK,Thread Group 1-7,text,true,,488,164,31,31,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,94,0,43
1725808962648,87,/object_info_3,200,OK,Thread Group 1-2,text,true,,524,164,31,31,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,87,0,43
1725808962655,87,/get_method,200,OK,Thread Group 1-27,text,true,,167,149,31,31,http://162.55.220.72:5007/get_method?name=Rus&age=38,87,0,42
1725808962657,86,/object_info_1,200,OK,Thread Group 1-12,text,true,,228,162,31,31,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,86,0,43
1725808962662,95,/object_info_2,200,OK,Thread Group 1-8,text,true,,488,164,31,31,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,95,0,42
1725808962662,96,/user_info_2,200,OK,Thread Group 1-22,text,true,,469,800,31,31,http://162.55.220.72:5007/user_info_2,96,0,44
1725808962672,114,/user_info_3,200,OK,Thread Group 1-18,text,true,,369,246,33,33,http://162.55.220.72:5007/user_info_3,114,0,41
1725808962669,118,/object_info_3,200,OK,Thread Group 1-3,text,true,,524,164,33,33,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,118,0,44
1725808962671,122,/get_method,200,OK,Thread Group 1-28,text,true,,167,149,33,33,http://162.55.220.72:5007/get_method?name=Rus&age=38,122,0,43
1725808962679,115,/object_info_3,200,OK,Thread Group 1-4,text,true,,524,164,33,33,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,115,0,54
1725808962691,115,/object_info_1,200,OK,Thread Group 1-14,text,true,,228,162,34,34,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,115,0,43
1725808962680,127,/user_info_2,200,OK,Thread Group 1-23,text,true,,469,805,34,34,http://162.55.220.72:5007/user_info_2,127,0,53
1725808962679,132,/object_info_1,200,OK,Thread Group 1-13,text,true,,228,162,35,35,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,132,0,54
1725808962697,114,/object_info_3,200,OK,Thread Group 1-5,text,true,,524,164,35,35,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,114,0,44
1725808962702,130,/get_method,200,OK,Thread Group 1-29,text,true,,167,149,35,35,http://162.55.220.72:5007/get_method?name=Rus&age=38,129,0,42
1725808962702,130,/user_info_2,200,OK,Thread Group 1-24,text,true,,469,800,35,35,http://162.55.220.72:5007/user_info_2,129,0,42
1725808962706,132,/object_info_2,200,OK,Thread Group 1-9,text,true,,488,164,35,35,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,132,0,43
1725808962704,134,/object_info_1,200,OK,Thread Group 1-15,text,true,,228,162,35,35,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,134,0,45
1725808962711,129,/object_info_2,200,OK,Thread Group 1-10,text,true,,488,164,35,35,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,129,0,64
1725808962711,130,/user_info_3,200,OK,Thread Group 1-19,text,true,,369,246,35,35,http://162.55.220.72:5007/user_info_3,130,0,63
1725808962713,142,/user_info_2,200,OK,Thread Group 1-25,text,true,,469,780,36,36,http://162.55.220.72:5007/user_info_2,142,0,62
1725808962715,140,/user_info_3,200,OK,Thread Group 1-20,text,true,,369,246,36,36,http://162.55.220.72:5007/user_info_3,140,0,63
1725808962717,141,/get_method,200,OK,Thread Group 1-30,text,true,,167,149,36,36,http://162.55.220.72:5007/get_method?name=Rus&age=38,140,0,63
1725808962715,146,/object_info_2,200,OK,Thread Group 1-11,text,true,,488,164,36,36,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,146,0,65
1725808962734,132,/object_info_3,200,OK,Thread Group 1-7,text,true,,524,164,36,36,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,131,0,47
1725808962734,132,/object_info_3,200,OK,Thread Group 1-6,text,true,,524,164,36,36,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,132,0,47
1725808962734,142,/user_info_2,200,OK,Thread Group 1-26,text,true,,469,780,37,37,http://162.55.220.72:5007/user_info_2,142,0,47
1725808962734,143,/get_method,200,OK,Thread Group 1-31,text,true,,167,149,37,37,http://162.55.220.72:5007/get_method?name=Rus&age=38,143,0,47
1725808962735,153,/object_info_4,200,OK,Thread Group 1-2,text,true,,237,164,37,37,http://162.55.220.72:5007/object_info_4?name=Rus&age=38&salary=8956,153,0,49
1725808962743,144,/object_info_2,200,OK,Thread Group 1-12,text,true,,488,164,37,37,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,144,0,43
1725808962734,152,/object_info_4,200,OK,Thread Group 1-1,text,true,,237,164,37,37,http://162.55.220.72:5007/object_info_4?name=Rus&age=38&salary=8956,152,0,48
1725808962734,150,/object_info_1,200,OK,Thread Group 1-17,text,true,,228,162,37,37,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,150,0,48
1725808962716,167,/object_info_1,200,OK,Thread Group 1-16,text,true,,228,162,37,37,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,167,0,65
1725808962743,139,/user_info_2,200,OK,Thread Group 1-27,text,true,,469,780,37,37,http://162.55.220.72:5007/user_info_2,139,0,41
1725808962759,135,/user_info_3,200,OK,Thread Group 1-22,text,true,,369,246,36,36,http://162.55.220.72:5007/user_info_3,135,0,41
1725808962764,141,/get_method,200,OK,Thread Group 1-32,text,true,,167,149,36,36,http://162.55.220.72:5007/get_method?name=Rus&age=38,141,0,46
1725808962758,148,/object_info_3,200,OK,Thread Group 1-8,text,true,,524,164,36,36,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,147,0,43
1725808962780,126,/get_method,200,OK,Thread Group 1-33,text,true,,167,149,36,36,http://162.55.220.72:5007/get_method?name=Rus&age=38,126,0,44
1725808962787,125,/object_info_4,200,OK,Thread Group 1-3,text,true,,237,164,36,36,http://162.55.220.72:5007/object_info_4?name=Rus&age=38&salary=8956,125,0,42
1725808962794,125,/object_info_4,200,OK,Thread Group 1-4,text,true,,237,164,36,36,http://162.55.220.72:5007/object_info_4?name=Rus&age=38&salary=8956,125,0,44
1725808962793,127,/user_info_2,200,OK,Thread Group 1-28,text,true,,469,775,35,35,http://162.55.220.72:5007/user_info_2,127,0,45
1725808962786,134,/object_info_1,200,OK,Thread Group 1-18,text,true,,228,162,35,35,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,134,0,43
1725808962806,128,/object_info_2,200,OK,Thread Group 1-14,text,true,,488,164,35,35,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,128,0,41
1725808962807,136,/user_info_3,200,OK,Thread Group 1-23,text,true,,369,246,36,36,http://162.55.220.72:5007/user_info_3,136,0,45
1725808962795,149,/get_method,200,OK,Thread Group 1-34,text,true,,167,149,36,36,http://162.55.220.72:5007/get_method?name=Rus&age=38,149,0,43
1725808962812,133,/object_info_4,200,OK,Thread Group 1-5,text,true,,237,164,36,36,http://162.55.220.72:5007/object_info_4?name=Rus&age=38&salary=8956,133,0,42
1725808962812,142,/object_info_2,200,OK,Thread Group 1-13,text,true,,488,164,36,36,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,142,0,42
1725808962832,131,/user_info_2,200,OK,Thread Group 1-29,text,true,,469,800,36,36,http://162.55.220.72:5007/user_info_2,131,0,42
1725808962838,127,/object_info_2,200,OK,Thread Group 1-15,text,true,,488,164,37,37,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,127,0,43
1725808962832,134,/user_info_3,200,OK,Thread Group 1-24,text,true,,369,246,37,37,http://162.55.220.72:5007/user_info_3,134,0,44
1725808962838,128,/object_info_3,200,OK,Thread Group 1-9,text,true,,524,164,37,37,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,128,0,43
1725808962841,126,/object_info_1,200,OK,Thread Group 1-19,text,true,,228,162,37,37,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,126,0,43
1725808962811,158,/get_method,200,OK,Thread Group 1-35,text,true,,167,149,38,38,http://162.55.220.72:5007/get_method?name=Rus&age=38,158,0,43
1725808962841,129,/get_method,200,OK,Thread Group 1-36,text,true,,167,149,38,38,http://162.55.220.72:5007/get_method?name=Rus&age=38,129,0,44
1725808962841,130,/object_info_3,200,OK,Thread Group 1-10,text,true,,524,164,38,38,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,130,0,43
1725808962856,120,/object_info_1,200,OK,Thread Group 1-20,text,true,,228,162,38,38,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,120,0,42
1725808962856,120,/user_info_3,200,OK,Thread Group 1-25,text,true,,369,246,38,38,http://162.55.220.72:5007/user_info_3,120,0,42
1725808962861,119,/object_info_3,200,OK,Thread Group 1-11,text,true,,524,164,38,38,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,119,0,44
1725808962866,124,/object_info_4,200,OK,Thread Group 1-7,text,true,,237,164,38,38,http://162.55.220.72:5007/object_info_4?name=Rus&age=38&salary=8956,124,0,41
1725808962866,124,/object_info_4,200,OK,Thread Group 1-6,text,true,,237,164,38,38,http://162.55.220.72:5007/object_info_4?name=Rus&age=38&salary=8956,124,0,41
1725808962858,133,/user_info_2,200,OK,Thread Group 1-30,text,true,,469,810,37,37,http://162.55.220.72:5007/user_info_2,133,0,47
1725808962876,128,/user_info_3,200,OK,Thread Group 1-26,text,true,,369,246,37,37,http://162.55.220.72:5007/user_info_3,128,0,42
1725808962877,128,/user_info_2,200,OK,Thread Group 1-31,text,true,,469,780,37,37,http://162.55.220.72:5007/user_info_2,128,0,45
1725808962891,118,/object_info_2,200,OK,Thread Group 1-17,text,true,,488,164,37,37,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,118,0,43
1725808962873,137,/get_method,200,OK,Thread Group 1-37,text,true,,167,149,38,38,http://162.55.220.72:5007/get_method?name=Rus&age=38,137,0,44
1725808962891,122,/object_info_2,200,OK,Thread Group 1-16,text,true,,488,164,38,38,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,121,0,42
1725808962891,125,/user_info_3,200,OK,Thread Group 1-27,text,true,,369,246,38,38,http://162.55.220.72:5007/user_info_3,125,0,43
1725808962891,126,/object_info_3,200,OK,Thread Group 1-12,text,true,,524,164,38,38,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,126,0,44
1725808962889,136,/get_method,200,OK,Thread Group 1-38,text,true,,167,149,38,38,http://162.55.220.72:5007/get_method?name=Rus&age=38,136,0,43
1725808962906,126,/object_info_4,200,OK,Thread Group 1-8,text,true,,237,164,39,39,http://162.55.220.72:5007/object_info_4?name=Rus&age=38&salary=8956,126,0,48
1725808962894,139,/object_info_1,200,OK,Thread Group 1-22,text,true,,228,162,38,38,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,138,0,45
1725808962906,128,/user_info_2,200,OK,Thread Group 1-32,text,true,,469,780,38,38,http://162.55.220.72:5007/user_info_2,128,0,48
1725808962906,129,/user_info_2,200,OK,Thread Group 1-33,text,true,,469,765,38,38,http://162.55.220.72:5007/user_info_2,129,0,48
1725808962920,116,/get_method,200,OK,Thread Group 1-39,text,true,,167,149,38,38,http://162.55.220.72:5007/get_method?name=Rus&age=38,116,0,41
1725808962920,118,/object_info_2,200,OK,Thread Group 1-18,text,true,,488,164,38,38,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,118,0,42
1725808962920,126,/user_info_3,200,OK,Thread Group 1-28,text,true,,369,246,38,38,http://162.55.220.72:5007/user_info_3,125,0,42
1725808962934,113,/object_info_3,200,OK,Thread Group 1-14,text,true,,524,164,38,38,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,113,0,43
1725808962935,115,/get_method,200,OK,Thread Group 1-40,text,true,,167,149,39,39,http://162.55.220.72:5007/get_method?name=Rus&age=38,115,0,44
1725808962633,426,/user_info_2,200,OK,Thread Group 1-21,text,true,,469,805,39,39,http://162.55.220.72:5007/user_info_2,426,0,42
1725808962943,120,/object_info_1,200,OK,Thread Group 1-23,text,true,,228,162,39,39,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,120,0,41
1725808962944,122,/user_info_2,200,OK,Thread Group 1-34,text,true,,469,770,39,39,http://162.55.220.72:5007/user_info_2,121,0,43
1725808962955,115,/object_info_3,200,OK,Thread Group 1-13,text,true,,524,164,40,40,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,115,0,43
1725808962951,123,/get_method,200,OK,Thread Group 1-41,text,true,,167,149,40,40,http://162.55.220.72:5007/get_method?name=Rus&age=38,123,0,43
1725808962965,116,/get_method,200,OK,Thread Group 1-42,text,true,,167,149,40,40,http://162.55.220.72:5007/get_method?name=Rus&age=38,116,0,42
1725808962964,120,/user_info_3,200,OK,Thread Group 1-29,text,true,,369,246,40,40,http://162.55.220.72:5007/user_info_3,119,0,45
1725808962966,118,/object_info_1,200,OK,Thread Group 1-24,text,true,,228,162,40,40,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,117,0,42
1725808962967,120,/object_info_4,200,OK,Thread Group 1-9,text,true,,237,164,40,40,http://162.55.220.72:5007/object_info_4?name=Rus&age=38&salary=8956,120,0,41
1725808962965,136,/object_info_3,200,OK,Thread Group 1-15,text,true,,524,164,40,40,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,136,0,45
1725808962971,134,/object_info_4,200,OK,Thread Group 1-10,text,true,,237,164,40,40,http://162.55.220.72:5007/object_info_4?name=Rus&age=38&salary=8956,134,0,42
1725808962970,138,/user_info_2,200,OK,Thread Group 1-35,text,true,,469,785,39,39,http://162.55.220.72:5007/user_info_2,138,0,42
1725808962970,138,/get_method,200,OK,Thread Group 1-43,text,true,,167,149,39,39,http://162.55.220.72:5007/get_method?name=Rus&age=38,138,0,42
1725808962977,145,/object_info_2,200,OK,Thread Group 1-20,text,true,,488,164,40,40,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,145,0,43
1725808962967,155,/object_info_2,200,OK,Thread Group 1-19,text,true,,488,164,40,40,http://162.55.220.72:5007/object_info_2?name=Rus&age=38&salary=4564,155,0,45
1725808962977,145,/object_info_1,200,OK,Thread Group 1-25,text,true,,228,162,40,40,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,145,0,42
1725808962970,154,/user_info_2,200,OK,Thread Group 1-36,text,true,,469,805,40,40,http://162.55.220.72:5007/user_info_2,154,0,44
1725808962980,147,/object_info_4,200,OK,Thread Group 1-11,text,true,,237,164,40,40,http://162.55.220.72:5007/object_info_4?name=Rus&age=38&salary=8956,147,0,42
1725808962991,153,/get_method,200,OK,Thread Group 1-44,text,true,,167,149,39,39,http://162.55.220.72:5007/get_method?name=Rus&age=38,153,0,42
1725808962991,156,/user_info_3,200,OK,Thread Group 1-30,text,true,,369,246,39,39,http://162.55.220.72:5007/user_info_3,156,0,41
1725808963004,155,/object_info_1,200,OK,Thread Group 1-26,text,true,,228,162,39,39,http://162.55.220.72:5007/object_info_1?name=Rus&age=38&weight=85,155,0,41
1725808963005,156,/user_info_3,200,OK,Thread Group 1-31,text,true,,369,246,39,39,http://162.55.220.72:5007/user_info_3,156,0,42
1725808963009,158,/object_info_3,200,OK,Thread Group 1-17,text,true,,524,164,39,39,http://162.55.220.72:5007/object_info_3?name=Rus&age=38&salary=5000,158,0,41
1725808963011,157,/user_info_2,200,OK,Thread Group 1-37,text,true,,469,765,39,39,http://162.55.220.72:5007/user_info_2,157,0,45
